32324,1.2,0.0,1.2,0,0
32529,0.4,0.0,0.0,0,0
32530,0.4,0.0,0.0,0,0
32532,2.8,0.0,2.0,0,0
33176,0.0,0.0,0.0,0,0
33243,0.0,0.0,0.0,2,0
41533,0.4,0.0,0.0,0,0
41539,2.8,0.0,2.8,0,0
41762,0.0,0.0,0.0,2,0
41763,0.0,0.0,0.0,2,0
41766,0.0,0.0,-0.4,2,0
41769,0.0,0.0,0.0,2,41770
41770,0.0,0.0,0.0,2,41769
41883,0.0,0.0,-1.2,2,0
42445,0.0,0.0,0.0,2,0
43802,2.8,0.0,2.8,0,0
43719,0.0,0.0,-1.2,2,0
43722,0.0,0.0,0.0,2,43723
43723,0.0,0.0,0.0,2,43722
43888,0.0,0.0,0.0,0,0
43898,0.0,0.0,0.0,0,0
44041,6.0,0.0,2.8,0,0
44042,2.0,0.0,1.2,0,0
44126,0.0,0.0,-0.4,2,0
44237,2.0,0.0,0.4,0,0
44300,0.0,0.0,0.0,2,0
44301,0.0,0.0,0.0,2,0
44302,0.0,0.0,0.0,2,0
44375,0.4,0.0,0.4,0,0
44567,0.4,0.0,0.0,0,0
44568,1.2,0.0,0.0,0,0
44570,1.2,0.0,0.0,0,0
44571,0.0,0.0,-0.8,2,0
44572,1.2,0.0,0.0,0,0
44728,0.4,0.0,0.0,0,0
44822,1.2,0.0,0.0,0,0
45410,1.2,0.0,2.8,0,0
45411,1.2,0.0,2.8,0,0
47397,0.0,0.0,0.0,2,47398
47398,0.0,0.0,0.0,2,47397
47407,0.0,0.0,-2.0,2,0
47455,0.0,0.0,0.0,0,0
47507,1.2,0.0,2.0,0,0
47543,2.8,0.0,0.0,0,0
47905,0.0,0.0,0.0,0,0
47975,0.0,0.0,0.0,2,0
47998,1.2,0.0,0.0,0,0
48169,0.0,0.0,-0.4,2,0
48170,0.0,0.0,-0.4,2,0
48172,0.0,0.0,-0.4,2,0
48183,0.0,0.0,-1.2,2,0
48288,6.0,0.0,2.8,0,0
48336,0.4,0.0,0.0,0,0
50303,0.0,0.0,-2.0,2,0
50304,0.0,0.0,0.0,2,50305
50305,0.0,0.0,0.0,2,50304
50373,0.0,0.0,-1.2,2,0
50746,0.0,0.0,0.0,0,0
50950,0.0,0.0,0.0,2,0
50990,0.4,0.0,0.4,0,0
51739,1.2,0.0,0.0,0,0
52038,0.4,0.0,0.0,0,0
52107,0.4,0.0,0.0,0,0
52501,0.0,0.0,1.2,0,0
54095,2.8,0.0,0.0,0,0
54096,2.8,0.0,0.0,0,0
54383,0.0,0.0,0.0,2,54384
54384,0.0,0.0,0.0,2,54383
58181,2.0,0.0,0.0,0,0
59443,0.0,0.0,0.0,0,0
60032,0.4,0.0,0.0,0,0
60033,4.4,0.0,1.2,0,0
60219,1.2,0.0,1.2,0,0
60470,0.4,0.0,0.0,0,0
60471,0.4,0.0,0.0,0,0
60472,0.0,0.0,0.0,2,0
60474,1.2,0.0,0.4,0,0
60475,0.0,0.0,0.0,0,0
60476,0.0,0.0,0.0,0,0
60477,0.0,0.0,0.0,0,0
60479,4.4,0.0,0.0,0,0
60481,0.0,0.0,0.0,0,0
60581,1.2,0.0,0.0,0,0
60583,0.0,0.0,0.0,0,0
60592,0.4,0.0,0.0,0,0
60593,0.4,0.0,0.0,0,0
60594,1.2,0.0,0.0,0,0
60596,1.2,0.0,0.0,0,0
60598,1.2,0.0,0.0,0,0
60808,1.2,0.0,0.0,0,0
60897,0.0,0.0,0.0,0,0
61252,0.0,0.0,0.0,0,0
61345,1.2,0.0,0.0,0,0
61487,0.0,0.0,-1.2,2,0
61678,0.0,0.0,0.0,2,0
62360,0.4,0.0,0.0,0,0
62712,0.0,0.0,-0.4,2,0
62743,0.0,0.0,-0.4,2,0
63864,0.8,0.0,0.0,0,0
63868,0.0,0.0,0.0,2,0
64453,2.0,0.0,0.0,0,0
64566,0.0,0.0,0.0,0,0
72454,1.2,0.0,0.4,0,0
74698,0.4,0.0,0.4,0,0
75347,0.4,0.0,0.4,0,0
75937,0.4,0.0,0.4,0,0
84954,1.2,0.0,0.0,0,0
85861,0.0,0.0,0.0,0,0
85941,1.2,0.0,0.0,0,0
85970,0.0,0.0,0.0,2,0
85984,0.0,0.0,-0.4,2,0
86500,0.8,0.0,0.8,0,0
87079,1.2,0.0,0.0,0,0
87081,1.2,0.0,0.4,0,0
87087,0.0,0.0,0.0,0,0
87089,1.2,0.0,0.4,0,0
87543,1.2,0.0,0.0,0,0
87544,0.4,0.0,0.0,0,0
87552,0.4,0.0,0.0,0,0
87580,0.4,0.0,0.4,0,0
87609,2.0,0.0,0.0,0,0
87752,0.0,0.0,0.0,2,0
87926,2.0,0.0,0.0,0,0
88072,0.4,0.0,0.0,0,0
88292,0.0,0.0,0.0,2,0
88393,0.4,0.0,0.0,0,0
88646,1.2,0.0,0.8,0,0
88930,1.2,0.0,0.4,0,0
89523,3.6,0.0,1.2,0,0
90194,0.0,0.0,-1.2,2,0
90195,0.4,0.0,0.0,0,0
91049,0.0,0.0,0.0,0,0
91405,6.0,0.0,6.0,0,0
92013,0.0,0.0,-0.4,2,0
92099,0.0,0.0,-1.2,2,0
92107,0.0,0.0,-2.0,2,0
92280,0.0,0.0,0.0,2,0
92340,0.0,0.0,-2.0,2,0
92438,6.0,0.0,2.8,0,0
92474,0.0,0.0,-0.4,2,0
92582,0.0,0.0,-0.4,2,0
92583,2.0,0.0,0.0,0,0
92593,1.2,0.0,0.0,0,0
92692,0.4,0.0,0.0,0,0
92903,0.0,0.0,0.0,2,0
92946,0.0,0.0,0.0,2,0
92947,0.4,0.0,0.4,0,0
92950,2.0,0.0,0.0,0,0
93095,0.4,0.0,0.0,0,0
93273,1.2,0.0,0.0,0,0
93274,0.4,0.0,0.0,0,0
93606,0.0,0.0,-0.4,2,0
93888,2.8,0.0,0.4,0,0
95120,1.2,0.0,0.0,0,0
95820,0.4,0.0,0.0,0,0
97492,1.2,0.0,0.4,0,0
98100,0.4,0.0,0.4,0,0
98138,0.0,0.0,0.0,0,0
98263,1.2,0.0,0.0,0,0
98284,0.4,0.0,0.4,0,0
98287,1.2,0.0,0.0,0,0
98835,0.4,0.0,0.0,0,0
99206,0.0,0.0,-0.4,2,0
99207,0.4,0.0,0.0,0,0
99780,0.4,0.0,0.0,0,0
99781,0.4,0.0,0.0,0,0
99784,0.0,0.0,0.0,2,0
